2024-07-06 20:01:44,651 INFO    StreamThr :26424 [internal.py:wandb_internal():85] W&B internal server running at pid: 26424, started at: 2024-07-06 20:01:44.651852
2024-07-06 20:01:48,865 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:48,865 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-06 20:01:48,866 DEBUG   SenderThread:26424 [sender.py:send():379] send: summary
2024-07-06 20:01:48,866 INFO    SenderThread:26424 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-06 20:01:48,866 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:48,866 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-06 20:01:48,866 INFO    SenderThread:26424 [sender.py:transition_state():614] send defer: 6
2024-07-06 20:01:48,866 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:48,866 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-06 20:01:48,866 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:48,866 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-06 20:01:48,868 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: status_report
2024-07-06 20:01:49,045 INFO    SenderThread:26424 [sender.py:transition_state():614] send defer: 7
2024-07-06 20:01:49,045 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:49,045 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 7
2024-07-06 20:01:49,045 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:49,045 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-06 20:01:49,139 INFO    Thread-16 :26424 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\output.log
2024-07-06 20:01:49,139 INFO    Thread-16 :26424 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\config.yaml
2024-07-06 20:01:49,140 INFO    Thread-16 :26424 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\wandb-summary.json
2024-07-06 20:01:49,824 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:01:50,868 INFO    SenderThread:26424 [sender.py:transition_state():614] send defer: 8
2024-07-06 20:01:50,868 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:01:50,868 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:50,869 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 8
2024-07-06 20:01:50,869 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:50,869 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-06 20:01:50,869 INFO    SenderThread:26424 [job_builder.py:build():440] Attempting to build job artifact
2024-07-06 20:01:50,870 INFO    SenderThread:26424 [job_builder.py:_get_source_type():569] is repo sourced job
2024-07-06 20:01:50,902 INFO    SenderThread:26424 [job_builder.py:build():545] adding wandb-job metadata file
2024-07-06 20:01:50,906 INFO    SenderThread:26424 [sender.py:transition_state():614] send defer: 9
2024-07-06 20:01:50,906 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:50,906 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-06 20:01:50,907 DEBUG   SenderThread:26424 [sender.py:send():379] send: artifact
2024-07-06 20:01:51,159 INFO    Thread-16 :26424 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\output.log
2024-07-06 20:01:51,805 INFO    SenderThread:26424 [sender.py:send_artifact():1530] sent artifact job-https___github.com_Kanif318_dl_lecture_competition_pub_main.py - {'id': 'QXJ0aWZhY3Q6OTQ3MDg1NDg1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI0MDc1NzUyMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTQ3MDg1NDg1', 'versionIndex': 2}}}
2024-07-06 20:01:51,806 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:51,806 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-06 20:01:51,806 INFO    SenderThread:26424 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-06 20:01:51,840 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:01:52,169 INFO    SenderThread:26424 [dir_watcher.py:finish():388] scan: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files
2024-07-06 20:01:52,170 INFO    SenderThread:26424 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\config.yaml config.yaml
2024-07-06 20:01:52,170 INFO    SenderThread:26424 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\output.log output.log
2024-07-06 20:01:52,171 INFO    SenderThread:26424 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\requirements.txt requirements.txt
2024-07-06 20:01:52,172 INFO    SenderThread:26424 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\wandb-metadata.json wandb-metadata.json
2024-07-06 20:01:52,172 INFO    SenderThread:26424 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\wandb-summary.json wandb-summary.json
2024-07-06 20:01:52,172 INFO    SenderThread:26424 [sender.py:transition_state():614] send defer: 10
2024-07-06 20:01:52,174 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:01:52,174 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:52,176 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-06 20:01:52,177 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:52,177 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-06 20:01:52,177 INFO    SenderThread:26424 [file_pusher.py:finish():169] shutting down file pusher
2024-07-06 20:01:52,591 INFO    wandb-upload_2:26424 [upload_job.py:push():130] Uploaded file C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\requirements.txt
2024-07-06 20:01:52,684 INFO    wandb-upload_1:26424 [upload_job.py:push():130] Uploaded file C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\output.log
2024-07-06 20:01:52,686 INFO    wandb-upload_0:26424 [upload_job.py:push():130] Uploaded file C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\config.yaml
2024-07-06 20:01:52,726 INFO    wandb-upload_3:26424 [upload_job.py:push():130] Uploaded file C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\files\wandb-summary.json
2024-07-06 20:01:52,852 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:01:52,852 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:01:52,929 INFO    Thread-15 (_thread_body):26424 [sender.py:transition_state():614] send defer: 11
2024-07-06 20:01:52,929 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:52,929 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-06 20:01:52,929 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:52,929 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-06 20:01:52,929 INFO    SenderThread:26424 [file_pusher.py:join():175] waiting for file pusher
2024-07-06 20:01:52,929 INFO    SenderThread:26424 [sender.py:transition_state():614] send defer: 12
2024-07-06 20:01:52,930 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:52,930 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-06 20:01:52,930 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:52,930 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-06 20:01:52,930 INFO    SenderThread:26424 [file_stream.py:finish():601] file stream finish called
2024-07-06 20:01:53,155 INFO    SenderThread:26424 [file_stream.py:finish():605] file stream finish is done
2024-07-06 20:01:53,155 INFO    SenderThread:26424 [sender.py:transition_state():614] send defer: 13
2024-07-06 20:01:53,155 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:53,155 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-06 20:01:53,155 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:53,155 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-06 20:01:53,155 INFO    SenderThread:26424 [sender.py:transition_state():614] send defer: 14
2024-07-06 20:01:53,156 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:01:53,156 DEBUG   SenderThread:26424 [sender.py:send():379] send: final
2024-07-06 20:01:53,156 INFO    HandlerThread:26424 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-06 20:01:53,156 DEBUG   SenderThread:26424 [sender.py:send():379] send: footer
2024-07-06 20:01:53,156 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: defer
2024-07-06 20:01:53,156 INFO    SenderThread:26424 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-06 20:01:53,156 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:01:53,156 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: server_info
2024-07-06 20:01:53,156 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:01:53,156 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:01:53,157 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: get_summary
2024-07-06 20:01:53,157 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: server_info
2024-07-06 20:01:53,157 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-06 20:01:53,158 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-06 20:01:53,325 DEBUG   SenderThread:26424 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:01:53,325 INFO    MainThread:26424 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-07-06 20:01:53,325 INFO    MainThread:26424 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-07-06 20:01:53,326 INFO    MainThread:26424 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-07-06 20:01:53,326 DEBUG   HandlerThread:26424 [handler.py:handle_request():158] handle_request: shutdown
2024-07-06 20:01:53,326 INFO    HandlerThread:26424 [handler.py:finish():882] shutting down handler
2024-07-06 20:01:54,170 INFO    WriterThread:26424 [datastore.py:close():296] close: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200144-1pcbmqe4\run-1pcbmqe4.wandb
2024-07-06 20:01:54,338 INFO    SenderThread:26424 [sender.py:finish():1608] shutting down sender
2024-07-06 20:01:54,338 INFO    SenderThread:26424 [file_pusher.py:finish():169] shutting down file pusher
2024-07-06 20:01:54,339 INFO    SenderThread:26424 [file_pusher.py:join():175] waiting for file pusher
