2024-07-06 20:03:32,744 INFO    StreamThr :25100 [internal.py:wandb_internal():85] W&B internal server running at pid: 25100, started at: 2024-07-06 20:03:32.744663
2024-07-06 20:03:33,524 INFO    HandlerThread:25100 [system_monitor.py:probe():227] Publishing system info
2024-07-06 20:03:33,525 INFO    HandlerThread:25100 [system_monitor.py:probe():229] Finished publishing system info
2024-07-06 20:03:33,527 DEBUG   SenderThread:25100 [sender.py:send():379] send: files
2024-07-06 20:03:33,527 INFO    SenderThread:25100 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-06 20:03:33,557 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: python_packages
2024-07-06 20:03:33,557 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: python_packages
2024-07-06 20:03:33,557 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: stop_status
2024-07-06 20:03:33,557 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: stop_status
2024-07-06 20:03:33,558 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-06 20:03:33,851 DEBUG   SenderThread:25100 [sender.py:send():379] send: telemetry
2024-07-06 20:03:34,219 INFO    wandb-upload_0:25100 [upload_job.py:push():130] Uploaded file C:\Users\uta_f\AppData\Local\Temp\tmpgjgr9852wandb\fpkrnjdj-wandb-metadata.json
2024-07-06 20:03:34,299 INFO    Thread-16 :25100 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\wandb-metadata.json
2024-07-06 20:03:34,299 INFO    Thread-16 :25100 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\requirements.txt
2024-07-06 20:03:34,578 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-06 20:03:35,302 INFO    Thread-16 :25100 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\output.log
2024-07-06 20:03:35,584 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-06 20:03:36,597 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-06 20:03:37,209 DEBUG   SenderThread:25100 [sender.py:send():379] send: exit
2024-07-06 20:03:37,211 INFO    SenderThread:25100 [sender.py:send_exit():586] handling exit code: 1
2024-07-06 20:03:37,211 INFO    SenderThread:25100 [sender.py:send_exit():588] handling runtime: 3
2024-07-06 20:03:37,211 INFO    SenderThread:25100 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-06 20:03:37,211 INFO    SenderThread:25100 [sender.py:send_exit():594] send defer
2024-07-06 20:03:37,211 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:37,211 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 0
2024-07-06 20:03:37,211 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:37,211 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-06 20:03:37,211 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 1
2024-07-06 20:03:37,212 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:37,212 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 1
2024-07-06 20:03:37,212 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:37,212 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-06 20:03:37,212 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 2
2024-07-06 20:03:37,212 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:37,212 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 2
2024-07-06 20:03:37,212 INFO    HandlerThread:25100 [system_monitor.py:finish():203] Stopping system monitor
2024-07-06 20:03:37,212 DEBUG   SystemMonitor:25100 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-06 20:03:37,212 INFO    HandlerThread:25100 [interfaces.py:finish():200] Joined cpu monitor
2024-07-06 20:03:37,218 DEBUG   SystemMonitor:25100 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-06 20:03:37,218 INFO    HandlerThread:25100 [interfaces.py:finish():200] Joined disk monitor
2024-07-06 20:03:37,218 DEBUG   SystemMonitor:25100 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-06 20:03:37,260 INFO    HandlerThread:25100 [interfaces.py:finish():200] Joined gpu monitor
2024-07-06 20:03:37,261 INFO    HandlerThread:25100 [interfaces.py:finish():200] Joined memory monitor
2024-07-06 20:03:37,261 INFO    HandlerThread:25100 [interfaces.py:finish():200] Joined network monitor
2024-07-06 20:03:37,261 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:37,261 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-06 20:03:37,261 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 3
2024-07-06 20:03:37,261 DEBUG   SenderThread:25100 [sender.py:send():379] send: stats
2024-07-06 20:03:37,261 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:37,261 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-06 20:03:37,261 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:37,261 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-06 20:03:37,261 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 4
2024-07-06 20:03:37,261 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:37,262 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 4
2024-07-06 20:03:37,262 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:37,262 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-06 20:03:37,262 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 5
2024-07-06 20:03:37,262 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:37,262 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-06 20:03:37,262 DEBUG   SenderThread:25100 [sender.py:send():379] send: summary
2024-07-06 20:03:37,262 INFO    SenderThread:25100 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-06 20:03:37,262 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:37,263 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-06 20:03:37,263 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 6
2024-07-06 20:03:37,263 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:37,263 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-06 20:03:37,263 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:37,263 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-06 20:03:37,264 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: status_report
2024-07-06 20:03:37,315 INFO    Thread-16 :25100 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\output.log
2024-07-06 20:03:37,316 INFO    Thread-16 :25100 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\wandb-summary.json
2024-07-06 20:03:37,490 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 7
2024-07-06 20:03:37,490 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:37,490 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 7
2024-07-06 20:03:37,490 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:37,490 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-06 20:03:38,212 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:03:38,321 INFO    Thread-16 :25100 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\config.yaml
2024-07-06 20:03:39,220 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 8
2024-07-06 20:03:39,220 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:03:39,220 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:39,220 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 8
2024-07-06 20:03:39,220 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:39,220 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-06 20:03:39,220 INFO    SenderThread:25100 [job_builder.py:build():440] Attempting to build job artifact
2024-07-06 20:03:39,220 INFO    SenderThread:25100 [job_builder.py:_get_source_type():569] is repo sourced job
2024-07-06 20:03:39,253 INFO    SenderThread:25100 [job_builder.py:build():545] adding wandb-job metadata file
2024-07-06 20:03:39,257 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 9
2024-07-06 20:03:39,257 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:39,257 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-06 20:03:39,257 DEBUG   SenderThread:25100 [sender.py:send():379] send: artifact
2024-07-06 20:03:39,328 INFO    Thread-16 :25100 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\output.log
2024-07-06 20:03:40,142 INFO    SenderThread:25100 [sender.py:send_artifact():1530] sent artifact job-https___github.com_Kanif318_dl_lecture_competition_pub_main.py - {'id': 'QXJ0aWZhY3Q6OTQ3MDg1NDg1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI0MDc1NzUyMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTQ3MDg1NDg1', 'versionIndex': 2}}}
2024-07-06 20:03:40,142 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:40,142 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-06 20:03:40,142 INFO    SenderThread:25100 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-06 20:03:40,230 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:03:40,339 INFO    SenderThread:25100 [dir_watcher.py:finish():388] scan: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files
2024-07-06 20:03:40,340 INFO    SenderThread:25100 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\config.yaml config.yaml
2024-07-06 20:03:40,340 INFO    SenderThread:25100 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\output.log output.log
2024-07-06 20:03:40,341 INFO    SenderThread:25100 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\requirements.txt requirements.txt
2024-07-06 20:03:40,344 INFO    SenderThread:25100 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\wandb-metadata.json wandb-metadata.json
2024-07-06 20:03:40,344 INFO    SenderThread:25100 [dir_watcher.py:finish():402] scan save: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\wandb-summary.json wandb-summary.json
2024-07-06 20:03:40,347 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 10
2024-07-06 20:03:40,347 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:03:40,347 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:40,349 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-06 20:03:40,351 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:40,351 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-06 20:03:40,351 INFO    SenderThread:25100 [file_pusher.py:finish():169] shutting down file pusher
2024-07-06 20:03:40,784 INFO    wandb-upload_0:25100 [upload_job.py:push():130] Uploaded file C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\config.yaml
2024-07-06 20:03:40,830 INFO    wandb-upload_1:25100 [upload_job.py:push():130] Uploaded file C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\output.log
2024-07-06 20:03:40,838 INFO    wandb-upload_3:25100 [upload_job.py:push():130] Uploaded file C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\wandb-summary.json
2024-07-06 20:03:40,840 INFO    wandb-upload_2:25100 [upload_job.py:push():130] Uploaded file C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\files\requirements.txt
2024-07-06 20:03:41,046 INFO    Thread-15 (_thread_body):25100 [sender.py:transition_state():614] send defer: 11
2024-07-06 20:03:41,046 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:41,046 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-06 20:03:41,046 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:41,046 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-06 20:03:41,046 INFO    SenderThread:25100 [file_pusher.py:join():175] waiting for file pusher
2024-07-06 20:03:41,047 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 12
2024-07-06 20:03:41,047 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:41,047 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-06 20:03:41,047 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:41,047 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-06 20:03:41,047 INFO    SenderThread:25100 [file_stream.py:finish():601] file stream finish called
2024-07-06 20:03:41,250 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:03:41,332 INFO    SenderThread:25100 [file_stream.py:finish():605] file stream finish is done
2024-07-06 20:03:41,332 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 13
2024-07-06 20:03:41,332 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:03:41,332 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:41,332 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-06 20:03:41,332 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:41,332 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-06 20:03:41,332 INFO    SenderThread:25100 [sender.py:transition_state():614] send defer: 14
2024-07-06 20:03:41,332 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: defer
2024-07-06 20:03:41,332 DEBUG   SenderThread:25100 [sender.py:send():379] send: final
2024-07-06 20:03:41,332 INFO    HandlerThread:25100 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-06 20:03:41,332 DEBUG   SenderThread:25100 [sender.py:send():379] send: footer
2024-07-06 20:03:41,333 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: defer
2024-07-06 20:03:41,333 INFO    SenderThread:25100 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-06 20:03:41,333 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:03:41,333 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:03:41,333 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: server_info
2024-07-06 20:03:41,333 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-06 20:03:41,333 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: get_summary
2024-07-06 20:03:41,333 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: server_info
2024-07-06 20:03:41,333 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-06 20:03:41,334 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-06 20:03:41,501 DEBUG   SenderThread:25100 [sender.py:send_request():406] send_request: poll_exit
2024-07-06 20:03:41,501 INFO    MainThread:25100 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-07-06 20:03:41,501 INFO    MainThread:25100 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-07-06 20:03:41,501 INFO    MainThread:25100 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-07-06 20:03:41,502 DEBUG   HandlerThread:25100 [handler.py:handle_request():158] handle_request: shutdown
2024-07-06 20:03:41,502 INFO    HandlerThread:25100 [handler.py:finish():882] shutting down handler
2024-07-06 20:03:42,344 INFO    WriterThread:25100 [datastore.py:close():296] close: C:\Users\uta_f\Project\dl_lecture_competition_pub\wandb\run-20240706_200332-c4w28nro\run-c4w28nro.wandb
2024-07-06 20:03:42,516 INFO    SenderThread:25100 [sender.py:finish():1608] shutting down sender
2024-07-06 20:03:42,516 INFO    SenderThread:25100 [file_pusher.py:finish():169] shutting down file pusher
2024-07-06 20:03:42,516 INFO    SenderThread:25100 [file_pusher.py:join():175] waiting for file pusher
